Q2,Q98,Q99,Q100,Q101,Q107,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26_9,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q106_1,Q106_2,Q106_3,Q106_4,Q106_5,Q37,Q38,Q39,Q40,Q41,Q42,Q102,Q43,Q44,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56
4d95ea9f-ce40-28f8-d6e8-b193d46c171b,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,100,51,41,100,80,100,82,100,1,3,3,3,2,1,3,3,4,4,3,3,3,3,3,3,3,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,3,3,3,1,1,2,,1,1,1,1,2,10,1,1,3,3,3,,,,3,1
2ab7d8b0-0b98-8d47-9394-7c70482f9b50,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,29,50,40,55,100,31,100,100,30,1,3,2,3,4,1,3,2,4,3,3,2,3,3,4,3,3,4,4,3,2,3,4,3,3,3,4,4,5,3,4,2,3,5,2,4,2,3,1,2,2,,1,2,1,2,1,45,1,1,3,3,2,,2,,3,1
9df4249a-fc1a-f436-af8b-938fc6386bc5,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,2,81,1,100,3,100,81,3,1,3,2,1,3,1,3,3,2,5,4,4,3,3,3,4,3,4,3,1,3,2,2,2,1,2,2,2,5,1,4,1,4,3,2,3,3,2,1,2,2,,1,1,1,2,1,55,1,4,2,3,1,,,2,3,1
6dffac62-e846-2a24-ed09-b3300f4ea6b0,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,0,100,0,100,0,100,100,0,1,3,1,1,5,1,5,5,3,5,3,3,3,3,3,3,3,3,3,1,5,1,5,1,1,5,1,1,5,1,1,1,2,1,5,1,5,1,2,2,2,,1,1,6,1,1,11,1,2,2,3,3,,,,2,1
76aa1d08-7ec3-d5e5-7850-89b56e0dcb5d,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,1,59,9,69,80,97,80,80,99,1,4,4,4,2,1,2,1,4,1,1,5,2,5,1,1,5,1,2,4,1,5,2,4,5,4,5,5,5,5,1,5,1,5,3,4,2,3,1,2,1,,1,2,1,2,1,54,1,2,4,1,3,,,,3,1
fe2e5f68-e50c-c42b-6c51-e8b1c738b73d,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,0,0,7,0,0,0,0,0,1,3,3,3,3,1,3,1,3,1,1,5,1,5,1,1,5,1,1,3,1,3,1,3,3,1,3,3,1,5,1,5,1,3,3,3,3,3,2,2,2,,1,2,1,1,1,22,1,1,3,6,3,,,,4,1
49d07546-78ae-e6b1-a917-cc4194a90bab,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,1,72,1,80,48,100,50,1,52,1,5,5,5,1,1,1,1,5,1,1,5,1,5,1,1,5,1,1,5,1,5,1,5,5,1,5,5,1,5,1,5,1,5,1,5,1,5,1,2,1,,1,2,1,1,1,41,1,9,2,1,2,,1,,2,1
42047872-2ad5-459e-f223-c4574c49a258,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,100,51,100,49,50,50,18,100,1,5,5,5,3,1,3,1,5,1,3,3,3,3,3,3,3,3,3,5,1,4,3,4,5,1,5,5,1,5,1,5,1,5,1,5,1,5,2,2,2,,2,,1,2,1,47,1,2,3,1,2,,1,,3,1
8cbb5477-d821-85c6-3526-4594eccfc21c,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,94,12,76,100,51,100,20,100,1,4,4,4,3,1,3,3,4,3,4,2,2,3,1,2,2,2,1,4,2,4,3,4,5,2,5,4,4,2,4,4,2,4,2,4,2,4,2,2,2,,2,,1,2,1,11,1,1,4,2,2,,2,,3,1
26d80e9c-607c-75cc-b019-b44528db07c3,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,5,84,14,60,25,55,16,11,19,1,4,4,4,4,1,2,2,3,2,2,4,2,4,2,2,4,3,3,4,2,4,3,4,4,2,3,3,2,4,2,4,1,4,2,4,2,4,1,2,2,,1,2,1,1,1,29,1,7,2,2,2,,1,,3,1
4c8e1288-eae5-c8f1-a5ac-205c429e02c0,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,53,22,60,37,30,50,66,59,42,1,2,4,3,4,1,4,3,2,4,3,3,4,4,2,5,4,4,4,5,3,3,4,2,4,3,4,3,3,2,4,4,5,4,3,5,4,4,1,1,1,,2,,1,2,1,23,1,7,6,2,2,,1,,3,1
7798fa68-0f99-9ba6-2f2a-54b08f2b6dd3,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,89,64,31,29,44,24,22,33,20,1,2,3,2,2,1,2,3,3,3,3,3,4,5,3,4,4,3,3,4,3,3,3,2,4,3,4,3,4,3,3,2,3,2,2,2,2,2,2,2,2,,2,,1,1,1,17,1,2,2,4,3,,,,3,1
0cc808f1-955d-1e8b-1a89-1b41be4b58b5,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,3,5,1,5,2,1,5,3,1,3,3,3,3,5,5,5,3,3,3,3,3,3,3,5,3,5,3,2,2,2,,2,,1,2,1,38,1,1,3,3,3,,,,2,1
68c22eb3-014b-7af4-80c3-19a0d26272f2,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,75,85,60,40,100,80,80,50,100,1,5,3,3,4,1,5,3,5,3,3,2,3,3,3,5,2,5,4,3,2,4,3,3,5,2,5,4,5,2,4,2,4,5,3,2,2,3,1,2,2,,1,4,1,2,1,17,1,6,5,2,2,,2,,2,1
5dd5b164-72de-038e-1401-9eef0000a704,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,58,46,56,11,25,6,73,59,16,1,1,1,1,4,1,5,5,1,5,4,3,4,4,4,3,3,3,3,2,1,1,1,2,1,1,1,1,5,4,4,5,4,1,1,1,1,1,2,2,2,,2,,1,1,3,41,2,4,3,6,3,,,,3,1
96a0fc5b-635d-997f-3908-feb47fb87d8a,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,1,45,45,72,46,49,16,17,49,1,3,3,4,2,1,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,,2,,7,2,1,15,2,4,3,6,3,,,,2,1
6edc9f80-2e80-a0e6-1efe-a0c47da6fb3b,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,33,25,30,28,80,70,80,80,80,1,5,3,3,3,1,5,3,3,3,2,2,4,4,2,4,2,3,4,2,2,3,4,2,4,4,4,4,5,4,2,4,2,5,4,4,4,2,1,1,1,,1,3,1,1,1,25,1,6,3,2,3,,,,1,1
91034b79-f2c3-899e-6158-36e6dc26558d,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,41,66,44,39,86,51,83,83,84,1,4,3,3,3,1,4,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,4,3,3,3,3,3,4,2,4,2,2,3,3,3,3,3,2,2,2,,1,3,1,2,1,15,1,1,5,2,2,,2,,2,1
40cf5c7f-f380-0b72-f0b8-e05010d6ffd0,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,57,45,62,13,52,49,40,54,45,1,3,2,3,3,1,4,3,3,3,3,2,4,3,3,4,2,4,4,3,4,2,3,2,4,4,4,4,3,2,4,2,2,2,5,4,4,2,2,2,2,,1,1,6,2,1,8,1,2,3,3,4,1,,,2,1
c44a137f-9321-35dc-68f2-7635a8c3c74c,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,70,2,0,2,3,3,4,100,1,1,3,3,3,3,1,4,4,3,5,3,1,3,4,2,3,4,3,2,3,4,3,1,5,2,4,4,2,5,1,5,1,5,1,5,1,5,1,2,2,2,,2,,1,2,1,13,1,1,2,3,4,3,,,4,1
c6817c57-ae6e-41ab-60b5-c01a10ccc144,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,5,81,32,100,91,49,57,78,100,1,5,3,3,3,1,2,3,4,3,3,2,3,4,2,1,3,2,3,3,2,3,3,3,4,3,4,4,5,1,2,2,2,5,1,4,1,3,2,2,2,,1,2,1,2,1,25,1,8,3,2,2,,1,,2,1
229780a6-3799-2653-8768-1f4680181b7c,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,54,48,53,47,63,54,65,19,53,1,4,3,3,3,1,4,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,4,2,3,2,3,4,2,3,2,3,1,2,2,,1,1,1,1,1,35,2,1,2,3,1,,,1,3,1
ffef1ffe-a983-99f4-b728-3cc2338e58ff,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,60,30,28,0,80,30,80,7,7,1,3,2,2,4,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,2,3,1,5,1,5,1,2,2,2,,1,4,1,2,1,44,1,1,3,3,3,,,,1,1
655661ea-48db-e6b4-94f3-bb2683d4c5a7,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,4,40,15,45,31,36,40,12,10,1,3,3,3,2,1,3,3,2,3,1,1,1,1,4,1,1,1,1,3,1,1,3,1,4,1,1,3,1,1,1,1,1,3,3,3,3,3,2,2,2,,1,3,7,1,1,46,1,4,4,6,3,,,,3,1
62d6df26-4940-b79c-073b-5c9f8687ecbe,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,64,19,73,14,80,5,80,80,25,1,2,2,2,4,1,4,3,1,3,4,3,4,1,4,4,1,4,3,2,4,1,4,4,3,4,4,2,5,2,5,3,2,4,4,4,4,3,1,2,2,,1,4,7,1,1,52,1,1,6,4,3,,,,3,1
4bc919a1-4e73-0c82-f928-34e5b5bba6ff,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,50,39,30,39,80,50,80,81,30,1,3,2,3,2,1,3,2,4,3,2,2,2,4,2,2,2,3,3,2,2,2,4,2,4,3,4,3,4,3,3,3,2,3,3,3,3,3,1,2,2,,1,4,1,2,1,26,1,3,5,3,2,,2,,2,1
25bf8ac7-0eae-6f5a-ad9d-3fbfcc8fede5,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,40,1,1,1,60,1,50,50,1,1,3,3,3,3,1,3,3,3,3,2,4,1,5,1,1,4,2,4,3,5,5,5,1,3,5,3,3,5,3,2,5,3,4,5,1,5,1,2,,2,,2,,6,2,1,42,1,1,4,4,3,,,,3,1
5551dca7-14a8-fef4-b346-c24b6082d600,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,7,32,42,50,97,50,97,100,100,1,4,3,3,2,1,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,2,4,1,3,3,3,3,3,2,,2,,1,2,1,2,1,14,1,1,1,3,3,,,,3,1
d889f046-328d-d8da-306c-4da657cd2191,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,40,60,61,49,50,51,52,50,51,1,3,3,3,3,1,1,3,3,2,3,1,2,2,2,4,2,3,3,3,1,2,2,3,3,2,3,2,4,2,4,2,2,4,2,3,2,3,1,2,2,,1,2,1,2,1,28,1,8,3,4,3,,,,3,1
1f3c0bf0-a1be-ba09-e539-357eb25da7c9,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,50,3,50,10,50,4,6,50,5,1,3,3,3,3,1,3,3,3,3,5,1,5,1,5,5,1,1,5,1,5,1,1,1,5,5,1,1,3,3,3,3,3,1,1,1,1,1,2,2,2,,2,,1,2,1,9,2,1,1,6,3,,,,3,1
74b515b1-3a83-6c56-a4f0-30944c0d09a0,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,20,50,50,20,82,20,83,31,100,1,4,3,3,2,1,4,3,2,3,3,4,3,4,2,5,5,5,5,3,3,3,5,2,4,4,5,4,4,2,2,2,1,4,2,3,3,3,2,2,2,,2,,1,2,1,10,1,2,3,6,3,,,,3,1
c07c2c16-5190-26f0-7988-dcf2cc86f706,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,60,50,50,4,60,50,60,60,60,1,3,3,1,4,1,3,4,3,4,3,2,3,2,3,3,2,3,3,4,3,2,2,4,3,2,3,3,4,2,3,2,3,3,4,2,4,2,2,2,2,,1,1,1,2,1,28,1,1,2,6,4,2,,,2,1
f3cfaef2-628d-bfc0-00d1-5ec4a852464d,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,100,1,85,100,100,100,1,100,1,5,3,5,2,1,1,1,5,1,1,1,1,4,1,1,1,1,3,5,1,5,2,5,5,2,5,4,1,1,1,1,1,4,2,5,1,2,1,2,2,,1,2,1,2,1,55,1,6,6,1,2,,1,,2,1
d34d6b5b-9e07-879c-c36b-6be8ea05cc61,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,39,1,60,19,30,1,24,3,16,1,1,1,1,3,1,4,2,1,3,4,1,5,1,5,5,3,5,4,1,5,3,5,5,5,5,5,5,4,2,4,1,3,3,4,3,4,3,1,2,2,,1,1,1,2,1,28,1,7,5,3,1,,,2,4,1
819df7c8-e4e4-3c43-ecff-f9b022e8bb35,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,40,18,41,10,82,43,82,80,62,1,4,1,3,4,1,4,2,3,3,3,3,4,3,4,4,3,4,3,2,4,2,3,2,3,4,4,3,4,3,4,3,3,3,4,3,3,2,2,2,2,,2,,1,2,1,43,1,2,4,3,1,,,2,2,1
7b4c995a-818d-5fc3-5991-d9ae757a2d27,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,9,1,1,1,100,1,100,1,2,1,2,3,3,3,1,3,3,3,3,2,5,2,2,2,2,5,2,2,2,5,2,2,2,2,5,2,2,4,3,3,2,2,2,2,2,2,2,,2,2,,2,,7,1,3,31,1,1,1,6,4,3,,,2,1
b66291de-fb00-d750-0f3c-bdcfd8928ab3,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,81,9,50,0,81,0,71,81,39,1,3,3,3,3,1,3,3,3,3,3,3,4,3,4,4,3,4,3,3,3,4,3,4,4,3,4,3,4,2,4,2,3,3,3,3,3,3,2,2,2,,2,,1,2,1,22,1,5,5,6,3,,,,1,1
70ff2b46-b943-c650-8cb2-f0a6e6f502df,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,100,0,100,100,51,100,79,100,1,3,2,3,3,1,3,2,3,3,1,4,2,4,1,1,4,2,2,4,1,4,2,4,5,2,5,4,4,5,3,4,1,5,2,4,2,4,1,1,2,,1,2,1,1,1,43,1,4,3,2,2,,1,,2,1
cec0eaca-6a86-b219-f656-cc1c343a9bfc,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,8,8,8,20,80,80,70,81,81,1,3,2,3,4,1,3,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,4,3,4,3,3,2,2,2,,1,4,1,2,1,33,1,1,2,6,3,,,,2,1
8eb4f3ec-1f09-dee6-ee40-35edd7c95879,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,59,15,61,15,73,24,75,75,27,1,4,3,3,3,1,4,3,3,3,5,1,5,2,5,4,1,5,4,1,5,1,1,1,1,5,4,4,4,2,3,1,3,1,5,3,5,1,1,2,2,,1,1,1,1,1,38,1,3,5,2,1,,,1,3,1
160c1a49-b6d7-276b-e977-003610a84352,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,90,30,80,30,100,5,100,100,90,1,3,2,3,4,1,3,3,3,3,4,2,4,2,3,4,2,3,4,2,2,3,2,3,4,3,3,4,5,1,4,1,4,4,2,4,1,3,1,2,1,,1,1,1,2,1,24,1,6,5,4,1,,,2,2,1
84ece19e-e2ef-84d2-dfd6-ae966706ff9a,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,0,80,10,63,51,92,51,52,82,1,4,4,4,2,1,1,2,3,1,1,5,1,5,3,1,5,1,1,3,3,4,4,3,3,2,3,3,4,5,2,5,1,5,4,5,3,3,1,2,1,,1,2,1,2,1,36,1,5,6,1,2,,1,,3,1
c3d7746b-5fb6-c9d6-16bb-7d134df55344,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,49,0,50,0,49,48,48,47,46,1,3,3,3,4,1,3,3,3,3,3,3,4,2,2,3,2,3,3,2,5,1,5,1,1,5,2,3,4,3,4,3,3,1,5,3,5,2,2,2,2,,1,4,1,2,1,23,1,2,2,3,3,,,,4,1
920913bd-0599-e8d2-b292-5c50dd20e516,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,30,70,30,66,68,68,46,23,44,1,4,3,4,3,1,3,2,4,2,4,3,2,4,2,3,3,3,2,3,2,4,2,4,4,2,4,4,4,4,4,3,2,4,3,4,2,4,1,2,2,,1,2,1,1,1,51,1,4,5,2,3,,,,2,1
b4731590-60b6-5d42-0e72-f0e8d127e9b0,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,87,15,62,8,67,12,49,75,11,1,3,2,2,4,1,3,2,2,3,3,1,3,2,3,3,2,3,3,1,1,1,1,1,1,1,1,1,4,1,3,1,3,1,5,1,5,1,1,2,1,,1,1,2,2,1,66,1,9,3,3,1,,,1,3,1
c6e58af6-afda-214e-4eb8-c866fddde862,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,81,9,60,3,91,1,90,94,0,1,2,1,2,4,1,4,4,1,4,5,1,4,3,4,4,2,4,3,1,1,2,5,2,2,1,3,1,4,1,4,2,4,2,4,1,5,1,1,2,2,,1,1,6,2,1,19,1,5,4,4,3,,,,4,1
a4e892b1-53b7-3182-c15d-96d21dfa71bf,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,50,50,50,50,50,50,50,50,50,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,,2,,7,2,1,54,1,1,2,6,3,,,,4,1
100d7443-6889-31c6-052e-1bf2992ec3a1,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,30,38,36,44,1,12,1,0,6,1,3,3,3,4,1,3,2,4,2,3,4,3,3,2,2,2,2,3,3,2,3,2,3,3,2,4,3,2,2,2,2,1,2,3,2,3,2,2,2,2,,1,4,7,1,1,15,1,5,2,2,3,,,,3,1
8a680e28-b3c7-0f0f-92e5-9e2319dcc6e9,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,87,31,80,10,83,4,83,82,20,1,3,2,3,4,1,3,4,3,4,4,1,4,1,4,5,1,4,3,3,2,3,2,3,3,4,4,3,5,1,5,1,4,5,4,2,4,2,1,2,1,,1,1,1,2,1,52,1,4,4,4,1,,,1,3,1
da316928-3114-d082-5079-f2d47d156fc3,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,0,70,10,50,100,30,100,75,100,1,3,3,3,3,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,5,1,3,3,3,3,3,1,2,2,,1,2,1,2,1,11,1,2,2,2,2,,2,,3,1
896f96cf-2710-8ad5-292f-e65035afa63a,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,0,0,0,0,0,0,0,0,0,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,,2,,1,1,1,15,1,1,2,3,4,3,,,4,1
80dc0d4a-9b93-be42-b78a-af84c076ec06,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,60,80,51,80,16,70,19,3,90,1,5,5,5,2,1,2,2,5,2,2,2,5,5,5,1,5,5,1,2,1,5,4,5,4,5,5,5,1,5,1,2,1,5,3,5,2,3,1,2,1,,1,2,1,1,1,50,1,5,5,2,2,,1,,2,1
1016e2c7-1d78-647a-c607-0e5287cef926,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,3,86,7,99,88,94,88,93,92,1,5,5,5,4,1,1,1,4,1,1,3,3,5,1,1,5,3,1,3,1,4,1,4,5,1,5,4,3,5,1,1,1,4,1,5,1,5,1,2,1,,1,2,1,1,1,51,1,7,3,2,2,,1,,2,1
ab501768-91f7-6de9-14fe-73cc715e4fd8,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,100,5,79,1,100,1,100,100,47,1,3,3,3,3,1,1,3,3,3,2,1,2,2,2,5,1,5,2,4,4,4,4,4,4,4,4,4,5,1,4,1,5,3,2,2,2,2,1,2,2,,1,1,1,2,3,43,1,4,3,3,1,,,1,2,1
9db478e2-12bd-55b4-2bcd-bf1f4e50973a,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,8,19,19,18,39,9,59,59,50,1,3,2,3,3,1,3,2,3,3,2,5,2,5,2,3,4,4,3,1,4,2,5,2,2,4,4,2,4,3,4,3,3,4,3,4,3,3,1,2,2,,1,4,1,2,1,41,1,5,3,2,3,,,,2,1
8539563b-d59c-3c4c-c60b-ad6eb8604add,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,100,15,100,3,100,3,100,100,100,1,5,3,3,5,1,5,5,3,5,5,1,1,3,3,5,3,5,5,2,2,2,2,2,2,3,3,5,5,1,5,1,3,5,2,2,3,3,1,2,2,,1,1,1,2,1,60,1,1,2,4,1,,,1,3,1
e3f9798e-52db-aaa6-02a0-114c494d1b8b,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,100,17,56,3,90,19,81,0,15,1,2,3,2,3,1,4,3,3,4,5,1,4,3,5,5,1,3,3,2,4,1,5,1,3,5,3,2,5,1,1,2,5,1,3,2,1,2,2,2,2,,2,,7,1,2,7,1,2,1,3,1,,,2,2,1
efd292fd-c478-1fd6-e8da-02c5c8d0f8a0,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,50,0,0,0,50,49,49,0,0,1,3,3,2,3,1,3,3,3,3,4,3,3,3,4,3,3,2,3,3,2,3,3,3,3,3,3,2,,3,3,3,3,2,1,2,4,2,2,2,2,,2,,7,2,1,56,1,1,2,6,4,3,,,4,1
1614dfe7-adf8-43d1-006b-13f65ba9a96f,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,39,38,40,39,38,40,28,9,58,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,,1,4,1,2,2,22,1,1,4,3,1,,,2,3,1
7cd38215-d7c9-57ad-7d46-3d0f038ce3da,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,99,0,81,6,100,3,99,99,96,1,5,3,3,4,1,5,3,4,4,4,2,4,3,4,4,1,3,3,2,4,1,3,2,3,5,3,2,5,1,4,1,4,5,3,2,3,2,1,2,2,,1,1,1,2,1,44,1,9,5,4,1,,,1,3,1
168e9b4e-603f-3b93-f59e-572c8db78ebc,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,51,10,89,2,100,2,99,65,100,1,3,1,1,4,1,3,3,1,3,5,1,5,4,5,5,4,5,4,2,3,1,1,3,2,1,4,1,4,4,3,4,2,2,5,3,1,1,1,2,2,,1,4,1,2,1,31,1,1,4,2,1,,,1,2,1
0f37c1a8-59bb-4867-51f6-9fd1b42694df,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,69,40,40,40,50,50,50,50,40,1,3,2,3,3,1,3,2,3,3,3,3,2,2,4,4,2,4,3,3,3,3,2,3,4,3,4,3,4,2,3,2,2,4,2,3,2,2,2,2,2,,2,,7,1,1,12,1,4,2,6,4,3,,,3,1
1d9a9b3b-1605-b6d0-8ccd-235eb7e7851b,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,42,49,51,59,78,35,78,46,83,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,4,4,3,1,1,1,,1,2,1,2,1,15,1,2,2,1,3,,,,3,1
ce836217-79a1-0997-b6fb-c255848ba5b7,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,50,0,30,10,70,0,70,70,30,1,3,3,3,3,1,3,3,2,3,2,4,4,5,2,1,3,4,3,1,4,2,5,1,1,5,5,3,4,2,3,2,2,4,5,5,5,2,1,2,2,,1,3,7,1,1,15,1,8,5,3,3,,,,3,1
c23ea8ea-a300-f52f-0409-cddc457d6a02,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,100,14,100,0,53,23,91,89,4,1,2,1,1,3,1,4,5,2,5,4,1,5,1,5,5,1,5,4,1,4,1,5,3,1,5,1,3,5,1,4,1,4,3,5,3,4,2,2,2,2,,1,1,6,1,3,10,1,9,2,6,1,,,1,2,1
bc173392-5719-455c-2007-4d2908f15110,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,0,100,0,100,80,100,100,100,1,2,2,1,5,1,5,5,3,5,5,1,5,1,5,5,1,4,5,1,5,1,5,1,1,5,2,2,5,1,5,1,4,1,5,1,5,1,2,2,2,,1,1,6,2,2,9,1,3,3,5,1,,,2,2,1
b0e9d3ef-1fea-2d16-f0dc-052f2573052e,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,69,0,41,0,80,0,80,89,0,1,3,3,2,3,1,4,4,1,4,3,2,3,3,3,3,2,3,4,2,4,3,4,2,2,4,5,2,5,2,3,2,3,4,3,4,4,3,1,1,2,,1,4,7,2,1,16,1,1,7,4,4,1,,,1,1
4cae789b-2be2-7046-b517-687d8268de89,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,4,43,8,17,15,54,24,65,10,1,3,2,2,2,1,3,1,3,1,2,4,2,4,3,2,4,3,4,2,3,2,4,2,3,4,3,3,3,5,2,5,1,3,4,3,4,2,2,2,2,,2,,7,2,1,46,1,3,5,3,3,,,,,1
f747b625-ae33-7a3a-7051-524586117153,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,71,50,50,38,82,50,82,81,81,1,3,3,3,3,1,3,3,3,3,3,3,3,2,2,2,4,3,3,2,4,2,5,1,1,4,3,2,4,3,5,3,3,4,3,3,3,3,1,2,2,,1,4,1,2,1,53,1,5,3,3,3,,,,2,1
