cntry,att_label,att_norm,vote_label,vote_norm,rule,same
PT,Partido Socialista (PS),partido socialista ps,Partido Nacional Renovador (PNR),partido nacional renovador pnr,none,FALSE
PT,Centro Democrático Social - Partido Popular (CDS-PP),centro democratico social partido popular cds pp,Outro,outro,none,FALSE
PT,Partido Comunista dos Trabalhadores Port./Movimento Reorganizativo do Proletariado Port. (PCTP-MRPP),partido comunista dos trabalhadores port movimento reorganizativo do proletariado port pctp mrpp,Bloco de Esquerda (BE),bloco de esquerda be,none,FALSE
PT,CDU – Coligação Democrática Unitária (PCP-PEV),cdu coligacao democratica unitaria pcp pev,Partido Social Democrata (PSD),partido social democrata psd,none,FALSE
PT,Partido Social Democrata (PPD/PSD),partido social democrata ppd psd,Centro Democrático Social - Partido Popular (CDS-PP),centro democratico social partido popular cds pp,none,FALSE
PT,Partido Social Democrata (PPD/PSD),partido social democrata ppd psd,Bloco de Esquerda (BE),bloco de esquerda be,none,FALSE
PT,CDU – Coligação Democrática Unitária (PCP-PEV),cdu coligacao democratica unitaria pcp pev,Bloco de Esquerda (BE),bloco de esquerda be,none,FALSE
PT,Partido Socialista (PS),partido socialista ps,Outro,outro,none,FALSE
PT,Partido Social Democrata (PPD/PSD),partido social democrata ppd psd,Coligação Democrática Unitária (CDU),coligacao democratica unitaria cdu,none,FALSE
PT,Outro,outro,Partido Socialista (PS),partido socialista ps,none,FALSE
PT,Partido Comunista dos Trabalhadores Port./Movimento Reorganizativo do Proletariado Port. (PCTP-MRPP),partido comunista dos trabalhadores port movimento reorganizativo do proletariado port pctp mrpp,Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Partido do Proletariado (PCTP-MRPP),partido comunista dos trabalhadores portugueses movimento reorganizativo do partido do proletariado pctp mrpp,acronym,TRUE
PT,LIVRE,livre,Partido Socialista (PS),partido socialista ps,none,FALSE
PT,CDU – Coligação Democrática Unitária (PCP-PEV),cdu coligacao democratica unitaria pcp pev,Partido Socialista (PS),partido socialista ps,none,FALSE
PT,Partido Socialista (PS),partido socialista ps,Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Partido do Proletariado (PCTP-MRPP),partido comunista dos trabalhadores portugueses movimento reorganizativo do partido do proletariado pctp mrpp,none,FALSE
PT,Centro Democrático Social - Partido Popular (CDS-PP),centro democratico social partido popular cds pp,Coligação Democrática Unitária (CDU),coligacao democratica unitaria cdu,none,FALSE
PT,Centro Democrático Social - Partido Popular (CDS-PP),centro democratico social partido popular cds pp,Nova democracia (PND),nova democracia pnd,none,FALSE
PT,Partido Social Democrata (PSD),partido social democrata psd,Coligação Democrática Unitária (CDU),coligacao democratica unitaria cdu,none,FALSE
PT,Partido Humanista (PH),partido humanista ph,Partido Humanista (PH),partido humanista ph,exact,TRUE
PT,Partido Socialista (PS),partido socialista ps,Nova democracia (PND),nova democracia pnd,none,FALSE
PT,Coligação Democrática Unitária (CDU),coligacao democratica unitaria cdu,Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Partido do Proletariado (PCTP-MRPP),partido comunista dos trabalhadores portugueses movimento reorganizativo do partido do proletariado pctp mrpp,none,FALSE
PT,Centro Democrático Social - Partido Popular (CDS-PP),centro democratico social partido popular cds pp,Partido Socialista (PS),partido socialista ps,none,FALSE
PT,Coligação Democrática Unitária (CDU),coligacao democratica unitaria cdu,Partido Socialista (PS),partido socialista ps,none,FALSE
PT,Partido Nacional Renovador (PNR),partido nacional renovador pnr,Partido Nacional Renovador (PNR),partido nacional renovador pnr,exact,TRUE
PT,Partido Social Democrata (PSD),partido social democrata psd,Partido Nacional Renovador (PNR),partido nacional renovador pnr,none,FALSE
PT,Partido Social Democrata (PSD),partido social democrata psd,Centro Democrático Social - Partido Popular (CDS-PP),centro democratico social partido popular cds pp,none,FALSE
PT,Partido Social Democrata (PSD),partido social democrata psd,Partido Operário de Unidade Socialista (POUS),partido operario de unidade socialista pous,none,FALSE
PT,Partido Nacional Renovador (PNR),partido nacional renovador pnr,Centro Democrático Social - Partido Popular (CDS-PP),centro democratico social partido popular cds pp,none,FALSE
PT,Outro,outro,Partido Social Democrata (PSD),partido social democrata psd,none,FALSE
PT,Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Partido do Proletariado (PCTP-MRPP),partido comunista dos trabalhadores portugueses movimento reorganizativo do partido do proletariado pctp mrpp,Bloco de Esquerda (BE),bloco de esquerda be,none,FALSE
PT,PPD/PSD,ppd psd,PPD-PSD/CDS-PP - Portugal à Frente,ppd psd cds pp portugal a frente,acronym,TRUE
PT,PPV/CDC - Partido Cidadania e Democracia Cristã,ppv cdc partido cidadania e democracia crista,PPV/CDC - Partido Cidadania e Democracia Cristã,ppv cdc partido cidadania e democracia crista,exact,TRUE
PT,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,exact,TRUE
PT,PS - Partido Socialista,ps partido socialista,PPD-PSD/CDS-PP - Portugal à Frente,ppd psd cds pp portugal a frente,none,FALSE
PT,B.E. - Bloco de Esquerda,b e bloco de esquerda,PPD-PSD/CDS-PP - Portugal à Frente,ppd psd cds pp portugal a frente,none,FALSE
PT,PS - Partido Socialista,ps partido socialista,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,none,FALSE
PT,PPD/PSD,ppd psd,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,none,FALSE
PT,PPD/PSD,ppd psd,PS - Partido Socialista,ps partido socialista,none,FALSE
PT,PS - Partido Socialista,ps partido socialista,PNR - Partido Nacional Renovador,pnr partido nacional renovador,none,FALSE
PT,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,PS - Partido Socialista,ps partido socialista,none,FALSE
PT,CDS-PP,cds pp,PS - Partido Socialista,ps partido socialista,none,FALSE
PT,CDS-PP,cds pp,PPD-PSD/CDS-PP - Portugal à Frente,ppd psd cds pp portugal a frente,acronym,TRUE
PT,B.E. - Bloco de Esquerda,b e bloco de esquerda,L/TDA - LIVRE/Tempo de Avançar,l tda livre tempo de avancar,none,FALSE
PT,B.E. - Bloco de Esquerda,b e bloco de esquerda,PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses,pctp mrpp partido comunista dos trabalhadores portugueses,none,FALSE
PT,CDS-PP,cds pp,PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses,pctp mrpp partido comunista dos trabalhadores portugueses,none,FALSE
PT,PPD/PSD,ppd psd,PURP - Partido Unido dos Reformados e Pensionistas,purp partido unido dos reformados e pensionistas,none,FALSE
PT,L/TDA - LIVRE/Tempo de Avançar,l tda livre tempo de avancar,L/TDA - LIVRE/Tempo de Avançar,l tda livre tempo de avancar,exact,TRUE
PT,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,B.E. - Bloco de Esquerda,b e bloco de esquerda,none,FALSE
PT,PAN - Pessoas-Animais-Natureza,pan pessoas animais natureza,B.E. - Bloco de Esquerda,b e bloco de esquerda,none,FALSE
PT,PAN - Pessoas-Animais-Natureza,pan pessoas animais natureza,PPD-PSD/CDS-PP - Portugal à Frente,ppd psd cds pp portugal a frente,none,FALSE
PT,JPP - Juntos pelo Povo,jpp juntos pelo povo,L/TDA - LIVRE/Tempo de Avançar,l tda livre tempo de avancar,none,FALSE
PT,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses,pctp mrpp partido comunista dos trabalhadores portugueses,none,FALSE
PT,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,PPD-PSD/CDS-PP - Portugal à Frente,ppd psd cds pp portugal a frente,none,FALSE
PT,PS - Partido Socialista,ps partido socialista,PDR - Partido Democrático Republicano,pdr partido democratico republicano,none,FALSE
PT,L/TDA - LIVRE/Tempo de Avançar,l tda livre tempo de avancar,PS - Partido Socialista,ps partido socialista,none,FALSE
PT,PNR - Partido Nacional Renovador,pnr partido nacional renovador,PNR - Partido Nacional Renovador,pnr partido nacional renovador,exact,TRUE
PT,CDS-PP,cds pp,PCP-PEV - CDU - Coligação Democrática Unitária,pcp pev cdu coligacao democratica unitaria,none,FALSE
RO,UDMR,udmr,UDMR,udmr,exact,TRUE
RO,PD-L,pd l,PD-L,pd l,exact,TRUE
RO,PRM,prm,PRM,prm,exact,TRUE
RO,PSD,psd,Alianta PSD-PC,alianta psd pc,acronym,TRUE
RO,PNL,pnl,PNL,pnl,exact,TRUE
RO,PD-L,pd l,PRM,prm,none,FALSE
RO,PNL,pnl,PD-L,pd l,none,FALSE
RO,PSD,psd,PD-L,pd l,none,FALSE
RO,PSD,psd,UDMR,udmr,none,FALSE
RO,PRM,prm,PD-L,pd l,none,FALSE
RO,PC,pc,Alianta PSD-PC,alianta psd pc,acronym,TRUE
RO,PD-L,pd l,Alianta PSD-PC,alianta psd pc,none,FALSE
RO,PSD,psd,PNTCD,pntcd,none,FALSE
RO,PNL,pnl,PRM,prm,none,FALSE
RO,PNL,pnl,Alianta PSD-PC,alianta psd pc,none,FALSE
RO,PNG-CD,png cd,PNG-CD,png cd,exact,TRUE
RO,PRM,prm,Alianta PSD-PC,alianta psd pc,none,FALSE
RO,PPCD (PNTCD),ppcd pntcd,PNTCD,pntcd,acronym,TRUE
RO,PD-L,pd l,PNTCD,pntcd,none,FALSE
RO,PSD,psd,PNL,pnl,none,FALSE
RO,PNG-CD,png cd,PNTCD,pntcd,none,FALSE
RO,UDMR,udmr,PD-L,pd l,none,FALSE
RO,PNL,pnl,PNTCD,pntcd,none,FALSE
SE,Conservative,conservative,Conservative,conservative,exact,TRUE
SE,Left,left,Liberals,liberals,none,FALSE
SE,Social Democrats,social democrats,Social Democrats,social democrats,exact,TRUE
SE,Green Party,green party,Social Democrats,social democrats,none,FALSE
SE,Christian Democrats,christian democrats,Christian Democrats,christian democrats,exact,TRUE
SE,Liberals,liberals,Liberals,liberals,exact,TRUE
SE,Left,left,Left,left,exact,TRUE
SE,Conservative,conservative,Liberals,liberals,none,FALSE
SE,Centre Party,centre party,Centre Party,centre party,exact,TRUE
SE,Left,left,Social Democrats,social democrats,none,FALSE
SE,Social Democrats,social democrats,Left,left,none,FALSE
SE,Conservative,conservative,Christian Democrats,christian democrats,none,FALSE
SE,Green Party,green party,Green Party,green party,exact,TRUE
SE,Liberals,liberals,Social Democrats,social democrats,none,FALSE
SE,Green Party,green party,Conservative,conservative,none,FALSE
SE,Centre Party,centre party,Social Democrats,social democrats,none,FALSE
SE,Conservative,conservative,Social Democrats,social democrats,none,FALSE
SE,Christian Democrats,christian democrats,Liberals,liberals,none,FALSE
SE,Christian Democrats,christian democrats,Conservative,conservative,none,FALSE
SE,Liberals,liberals,Christian Democrats,christian democrats,none,FALSE
SE,Green Party,green party,Left,left,none,FALSE
SE,Social Democrats,social democrats,Liberals,liberals,none,FALSE
SE,Social Democrats,social democrats,Christian Democrats,christian democrats,none,FALSE
SE,Green Party,green party,Liberals,liberals,none,FALSE
SE,Social Democrats,social democrats,Conservative,conservative,none,FALSE
SE,Centre Party,centre party,Christian Democrats,christian democrats,none,FALSE
SE,Centre Party,centre party,Conservative,conservative,none,FALSE
SE,Left,left,Green Party,green party,none,FALSE
SE,Social Democrats,social democrats,Green Party,green party,none,FALSE
SE,Liberals,liberals,Conservative,conservative,none,FALSE
SE,Christian Democrats,christian democrats,Social Democrats,social democrats,none,FALSE
SE,Social Democrats,social democrats,Centre Party,centre party,none,FALSE
SE,Centre Party,centre party,Liberals,liberals,none,FALSE
SE,Conservative,conservative,Centre Party,centre party,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Socialdemokraterna,socialdemokraterna,exact,TRUE
SE,Vänsterpartiet,vansterpartiet,Annat parti,annat parti,none,FALSE
SE,Vänsterpartiet,vansterpartiet,Vänsterpartiet,vansterpartiet,exact,TRUE
SE,Socialdemokraterna,socialdemokraterna,Moderata samlingspartiet,moderata samlingspartiet,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Moderata samlingspartiet,moderata samlingspartiet,exact,TRUE
SE,Annat parti,annat parti,Annat parti,annat parti,exact,TRUE
SE,Miljöpartiet de gröna,miljopartiet de grona,Miljöpartiet de gröna,miljopartiet de grona,exact,TRUE
SE,Centern,centern,Centern,centern,exact,TRUE
SE,Kristdemokraterna,kristdemokraterna,Moderata samlingspartiet,moderata samlingspartiet,none,FALSE
SE,Annat parti,annat parti,Miljöpartiet de gröna,miljopartiet de grona,none,FALSE
SE,Liberalerna,liberalerna,Liberalerna,liberalerna,exact,TRUE
SE,Vänsterpartiet,vansterpartiet,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Sverigedemokraterna,sverigedemokraterna,Sverigedemokraterna,sverigedemokraterna,exact,TRUE
SE,Kristdemokraterna,kristdemokraterna,Kristdemokraterna,kristdemokraterna,exact,TRUE
SE,Moderata samlingspartiet,moderata samlingspartiet,Liberalerna,liberalerna,none,FALSE
SE,Liberalerna,liberalerna,Moderata samlingspartiet,moderata samlingspartiet,none,FALSE
SE,Liberalerna,liberalerna,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Liberalerna,liberalerna,none,FALSE
SE,Annat parti,annat parti,Moderata samlingspartiet,moderata samlingspartiet,none,FALSE
SE,Miljöpartiet de gröna,miljopartiet de grona,Vänsterpartiet,vansterpartiet,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Sverigedemokraterna,sverigedemokraterna,none,FALSE
SE,Sverigedemokraterna,sverigedemokraterna,Moderata samlingspartiet,moderata samlingspartiet,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Vänsterpartiet,vansterpartiet,none,FALSE
SE,Vänsterpartiet,vansterpartiet,Miljöpartiet de gröna,miljopartiet de grona,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Miljöpartiet de gröna,miljopartiet de grona,none,FALSE
SE,Miljöpartiet de gröna,miljopartiet de grona,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Annat parti,annat parti,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Kristdemokraterna,kristdemokraterna,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Kristdemokraterna,kristdemokraterna,Sverigedemokraterna,sverigedemokraterna,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Sverigedemokraterna,sverigedemokraterna,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Centern,centern,none,FALSE
SE,Annat parti,annat parti,Vänsterpartiet,vansterpartiet,none,FALSE
SE,Centern,centern,Miljöpartiet de gröna,miljopartiet de grona,none,FALSE
SE,Vänsterpartiet,vansterpartiet,Kristdemokraterna,kristdemokraterna,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Miljöpartiet de gröna,miljopartiet de grona,none,FALSE
SE,Liberalerna,liberalerna,Centern,centern,none,FALSE
SE,Annat parti,annat parti,Liberalerna,liberalerna,none,FALSE
SE,Annat parti,annat parti,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Annat parti,annat parti,none,FALSE
SE,Socialdemokraterna,socialdemokraterna,Kristdemokraterna,kristdemokraterna,none,FALSE
SE,Annat parti,annat parti,Centern,centern,none,FALSE
SE,Annat parti,annat parti,Sverigedemokraterna,sverigedemokraterna,none,FALSE
SE,Vänsterpartiet,vansterpartiet,Centern,centern,none,FALSE
SE,Centern,centern,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Liberals,liberals,Centre Party,centre party,none,FALSE
SE,Left,left,Conservative,conservative,none,FALSE
SE,Liberals,liberals,Green Party,green party,none,FALSE
SE,Christian Democrats,christian democrats,Centre Party,centre party,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Centern,centern,none,FALSE
SE,Centern,centern,Sverigedemokraterna,sverigedemokraterna,none,FALSE
SE,Miljöpartiet de gröna,miljopartiet de grona,Centern,centern,none,FALSE
SE,Miljöpartiet de gröna,miljopartiet de grona,Liberalerna,liberalerna,none,FALSE
SE,Miljöpartiet de gröna,miljopartiet de grona,Moderata samlingspartiet,moderata samlingspartiet,none,FALSE
SE,Sverigedemokraterna,sverigedemokraterna,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Kristdemokraterna,kristdemokraterna,Liberalerna,liberalerna,none,FALSE
SE,Liberalerna,liberalerna,Kristdemokraterna,kristdemokraterna,none,FALSE
SE,Centern,centern,Annat parti,annat parti,none,FALSE
SE,Centern,centern,Kristdemokraterna,kristdemokraterna,none,FALSE
SE,Kristdemokraterna,kristdemokraterna,Socialdemokraterna,socialdemokraterna,none,FALSE
SE,Centern,centern,Liberalerna,liberalerna,none,FALSE
SE,Moderata samlingspartiet,moderata samlingspartiet,Vänsterpartiet,vansterpartiet,none,FALSE
SE,Centern,centern,Moderata samlingspartiet,moderata samlingspartiet,none,FALSE
SE,Miljöpartiet de gröna,miljopartiet de grona,Sverigedemokraterna,sverigedemokraterna,none,FALSE
SE,Vänsterpartiet,vansterpartiet,Liberalerna,liberalerna,none,FALSE
SE,Kristdemokraterna,kristdemokraterna,Centern,centern,none,FALSE
SE,Miljöpartiet de gröna,miljopartiet de grona,Annat parti,annat parti,none,FALSE
SE,Sverigedemokraterna,sverigedemokraterna,Kristdemokraterna,kristdemokraterna,none,FALSE
SE,Centre Party,centre party,Left,left,none,FALSE
SE,Green Party,green party,Centre Party,centre party,none,FALSE
