source,country_unit,country_iso3,year,vote_item_type,n_eff,w_total,vote_neg_available,cell,w,n_raw,share
Mannheim EB,IRL,IRL,1977,vote_intention,1581.9587603383402,1735.0316,FALSE,attached_and_voted,1062.3728,1047,0.6123074646017975
Mannheim EB,IRL,IRL,1977,vote_intention,1581.9587603383402,1735.0316,FALSE,dk_attachment_and_voted,26.1143,27,0.01505119560934798
Mannheim EB,IRL,IRL,1977,vote_intention,1581.9587603383402,1735.0316,FALSE,not_attached_but_voted,646.5445,656,0.37264133978885455
Mannheim EB,IRL,IRL,1978,vote_intention,1366.3792457436477,1458.4337,FALSE,attached_and_voted,1035.8825,1038,0.7102705457231274
Mannheim EB,IRL,IRL,1978,vote_intention,1366.3792457436477,1458.4337,FALSE,dk_attachment_and_voted,33.7912,34,0.023169513979277908
Mannheim EB,IRL,IRL,1978,vote_intention,1366.3792457436477,1458.4337,FALSE,not_attached_but_voted,388.76,394,0.2665599402975946
Mannheim EB,IRL,IRL,1979,vote_intention,1243.6380304823435,1350.0387,FALSE,attached_and_voted,1013.2828,1008,0.7505583358462242
Mannheim EB,IRL,IRL,1979,vote_intention,1243.6380304823435,1350.0387,FALSE,dk_attachment_and_voted,17.5939,17,0.01303214493036385
Mannheim EB,IRL,IRL,1979,vote_intention,1243.6380304823435,1350.0387,FALSE,not_attached_but_voted,319.162,317,0.23640951922341186
Mannheim EB,IRL,IRL,1980,vote_intention,772.4727624118425,927.0301000000001,TRUE,attached_and_voted,530.2829,543,0.5720233895317962
Mannheim EB,IRL,IRL,1980,vote_intention,772.4727624118425,927.0301000000001,TRUE,dk_attachment_and_voted,17.6069,18,0.01899280293056288
Mannheim EB,IRL,IRL,1980,vote_intention,772.4727624118425,927.0301000000001,TRUE,not_attached_but_voted,379.1403,374,0.4089838075376409
Mannheim EB,IRL,IRL,1981,vote_intention,1249.3505260179772,1778.4595,TRUE,attached_and_voted,998.6943,982,0.5615502067941385
Mannheim EB,IRL,IRL,1981,vote_intention,1249.3505260179772,1778.4595,TRUE,dk_attachment_and_voted,119.3626,123,0.06711572571655414
Mannheim EB,IRL,IRL,1981,vote_intention,1249.3505260179772,1778.4595,TRUE,not_attached_but_voted,660.4026,656,0.3713340674893075
Mannheim EB,IRL,IRL,1982,vote_intention,1515.192140811938,1767.065,TRUE,attached_and_voted,926.4391,951,0.5242812799755527
Mannheim EB,IRL,IRL,1982,vote_intention,1515.192140811938,1767.065,TRUE,dk_attachment_and_voted,33.7381,29,0.019092732864948374
Mannheim EB,IRL,IRL,1982,vote_intention,1515.192140811938,1767.065,TRUE,not_attached_but_voted,806.8878,788,0.4566259871594989
Mannheim EB,IRL,IRL,1983,vote_intention,1317.3403904858621,1609.7077,TRUE,attached_and_voted,920.6596,928,0.571942098556154
Mannheim EB,IRL,IRL,1983,vote_intention,1317.3403904858621,1609.7077,TRUE,dk_attachment_and_voted,37.3526,37,0.02320458552816763
Mannheim EB,IRL,IRL,1983,vote_intention,1317.3403904858621,1609.7077,TRUE,not_attached_but_voted,651.6955,642,0.4048533159156784
Mannheim EB,IRL,IRL,1984,vote_intention,1162.6675102602876,1403.5132,TRUE,attached_and_no_vote,7.8508,7,0.005593677351947954
Mannheim EB,IRL,IRL,1984,vote_intention,1162.6675102602876,1403.5132,TRUE,attached_and_voted,769.6552,785,0.5483775998686724
Mannheim EB,IRL,IRL,1984,vote_intention,1162.6675102602876,1403.5132,TRUE,dk_attachment_and_no_vote,5.688899999999999,5,0.004053328461748703
Mannheim EB,IRL,IRL,1984,vote_intention,1162.6675102602876,1403.5132,TRUE,dk_attachment_and_voted,13.8686,15,0.009881346324352346
Mannheim EB,IRL,IRL,1984,vote_intention,1162.6675102602876,1403.5132,TRUE,not_attached_and_no_vote,52.5349,49,0.03743099815520082
Mannheim EB,IRL,IRL,1984,vote_intention,1162.6675102602876,1403.5132,TRUE,not_attached_but_voted,553.9148,547,0.39466304983807776
Mannheim EB,IRL,IRL,1985,vote_intention,1117.0520027283883,1361.8425,TRUE,attached_and_voted,769.1126,783,0.5647588469298028
Mannheim EB,IRL,IRL,1985,vote_intention,1117.0520027283883,1361.8425,TRUE,dk_attachment_and_voted,31.4563,28,0.023098339198549023
Mannheim EB,IRL,IRL,1985,vote_intention,1117.0520027283883,1361.8425,TRUE,not_attached_but_voted,561.2736,548,0.41214281387164814
Mannheim EB,IRL,IRL,1986,vote_intention,1090.1957071082131,1376.9779,TRUE,attached_and_no_vote,10.8244,13,0.007860983099293024
Mannheim EB,IRL,IRL,1986,vote_intention,1090.1957071082131,1376.9779,TRUE,attached_and_voted,691.2171,686,0.5019812591037227
Mannheim EB,IRL,IRL,1986,vote_intention,1090.1957071082131,1376.9779,TRUE,dk_attachment_and_no_vote,0.8062,1,5.854850684241192e-4
Mannheim EB,IRL,IRL,1986,vote_intention,1090.1957071082131,1376.9779,TRUE,dk_attachment_and_voted,24.8932,26,0.018078140542415386
Mannheim EB,IRL,IRL,1986,vote_intention,1090.1957071082131,1376.9779,TRUE,not_attached_and_no_vote,22.663600000000002,23,0.01645894244199562
Mannheim EB,IRL,IRL,1986,vote_intention,1090.1957071082131,1376.9779,TRUE,not_attached_but_voted,626.5734,618,0.4550351897441491
Mannheim EB,IRL,IRL,1987,vote_intention,1274.5518736779388,1471.6835,TRUE,attached_and_no_vote,20.1482,20,0.013690579530177513
Mannheim EB,IRL,IRL,1987,vote_intention,1274.5518736779388,1471.6835,TRUE,attached_and_voted,695.6841000000001,706,0.4727131207219487
Mannheim EB,IRL,IRL,1987,vote_intention,1274.5518736779388,1471.6835,TRUE,dk_attachment_and_no_vote,8.1783,10,0.005557105179204632
Mannheim EB,IRL,IRL,1987,vote_intention,1274.5518736779388,1471.6835,TRUE,dk_attachment_and_voted,50.9209,48,0.03460044228259677
Mannheim EB,IRL,IRL,1987,vote_intention,1274.5518736779388,1471.6835,TRUE,not_attached_and_no_vote,119.9867,126,0.08153023391238673
Mannheim EB,IRL,IRL,1987,vote_intention,1274.5518736779388,1471.6835,TRUE,not_attached_but_voted,576.7653,581,0.3919085183736856
Mannheim EB,IRL,IRL,1988,past_vote,766.5564938162877,888.6483,TRUE,attached_and_voted,397.4323,391,0.44723238653582076
Mannheim EB,IRL,IRL,1988,past_vote,766.5564938162877,888.6483,TRUE,dk_attachment_and_voted,18.906,16,0.021275008346946706
Mannheim EB,IRL,IRL,1988,past_vote,766.5564938162877,888.6483,TRUE,not_attached_but_voted,472.31,482,0.5314926051172326
Mannheim EB,IRL,IRL,1988,vote_intention,1353.4879118996462,1680.7967,TRUE,attached_and_no_vote,9.3679,10,0.0055734878584661664
Mannheim EB,IRL,IRL,1988,vote_intention,1353.4879118996462,1680.7967,TRUE,attached_and_voted,756.196,753,0.44990331073353484
Mannheim EB,IRL,IRL,1988,vote_intention,1353.4879118996462,1680.7967,TRUE,dk_attachment_and_no_vote,7.6749,7,0.004566227432502693
Mannheim EB,IRL,IRL,1988,vote_intention,1353.4879118996462,1680.7967,TRUE,dk_attachment_and_voted,18.0345,16,0.010729733108114741
Mannheim EB,IRL,IRL,1988,vote_intention,1353.4879118996462,1680.7967,TRUE,not_attached_and_no_vote,172.3342,174,0.10253125794452118
Mannheim EB,IRL,IRL,1988,vote_intention,1353.4879118996462,1680.7967,TRUE,not_attached_but_voted,717.1892,705,0.4266959829228603
Mannheim EB,IRL,IRL,1989,past_vote,2358.2159186130457,2730.9887,TRUE,attached_and_no_vote,94.0936,84,0.03445404223020036
Mannheim EB,IRL,IRL,1989,past_vote,2358.2159186130457,2730.9887,TRUE,attached_and_voted,1066.9318,1073,0.39067602147163777
Mannheim EB,IRL,IRL,1989,past_vote,2358.2159186130457,2730.9887,TRUE,dk_attachment_and_no_vote,28.7351,25,0.010521867043975685
Mannheim EB,IRL,IRL,1989,past_vote,2358.2159186130457,2730.9887,TRUE,dk_attachment_and_voted,55.6914,57,0.020392394886145082
Mannheim EB,IRL,IRL,1989,past_vote,2358.2159186130457,2730.9887,TRUE,not_attached_and_no_vote,335.9789,307,0.12302463939158738
Mannheim EB,IRL,IRL,1989,past_vote,2358.2159186130457,2730.9887,TRUE,not_attached_but_voted,1149.5579,1163,0.4209310349764538
Mannheim EB,IRL,IRL,1989,vote_intention,2907.516734890455,3296.3858,TRUE,attached_and_no_vote,15.1125,15,0.004584566527376741
Mannheim EB,IRL,IRL,1989,vote_intention,2907.516734890455,3296.3858,TRUE,attached_and_voted,1395.3349,1383,0.42329235249102215
Mannheim EB,IRL,IRL,1989,vote_intention,2907.516734890455,3296.3858,TRUE,dk_attachment_and_no_vote,11.4415,10,0.003470922608633977
Mannheim EB,IRL,IRL,1989,vote_intention,2907.516734890455,3296.3858,TRUE,dk_attachment_and_voted,88.5707,89,0.026869033351618006
Mannheim EB,IRL,IRL,1989,vote_intention,2907.516734890455,3296.3858,TRUE,not_attached_and_no_vote,218.8727,215,0.06639778025982275
Mannheim EB,IRL,IRL,1989,vote_intention,2907.516734890455,3296.3858,TRUE,not_attached_but_voted,1567.0535,1553,0.4753853447615264
Mannheim EB,IRL,IRL,1990,past_vote,1577.1437631401352,1736.5214,TRUE,attached_and_no_vote,41.3771,42,0.02382757851414903
Mannheim EB,IRL,IRL,1990,past_vote,1577.1437631401352,1736.5214,TRUE,attached_and_voted,682.0225,679,0.3927521423001179
Mannheim EB,IRL,IRL,1990,past_vote,1577.1437631401352,1736.5214,TRUE,dk_attachment_and_no_vote,18.1849,20,0.010472027583420508
Mannheim EB,IRL,IRL,1990,past_vote,1577.1437631401352,1736.5214,TRUE,dk_attachment_and_voted,30.8647,32,0.0177738667660531
Mannheim EB,IRL,IRL,1990,past_vote,1577.1437631401352,1736.5214,TRUE,not_attached_and_no_vote,248.7882,255,0.14326814515502082
Mannheim EB,IRL,IRL,1990,past_vote,1577.1437631401352,1736.5214,TRUE,not_attached_but_voted,715.284,750,0.4119062396812386
Mannheim EB,IRL,IRL,1990,vote_intention,1388.082271923478,1539.5412,TRUE,attached_and_no_vote,9.0166,10,0.0058566798991803535
Mannheim EB,IRL,IRL,1990,vote_intention,1388.082271923478,1539.5412,TRUE,attached_and_voted,707.442,699,0.45951482168843555
Mannheim EB,IRL,IRL,1990,vote_intention,1388.082271923478,1539.5412,TRUE,dk_attachment_and_no_vote,1.9545,2,0.0012695340663828939
Mannheim EB,IRL,IRL,1990,vote_intention,1388.082271923478,1539.5412,TRUE,dk_attachment_and_voted,24.9414,27,0.016200540784488265
Mannheim EB,IRL,IRL,1990,vote_intention,1388.082271923478,1539.5412,TRUE,not_attached_and_no_vote,87.7157,89,0.05697522092945613
Mannheim EB,IRL,IRL,1990,vote_intention,1388.082271923478,1539.5412,TRUE,not_attached_but_voted,708.471,736,0.4601832026320569
Mannheim EB,IRL,IRL,1991,past_vote,1665.9579667529213,1801.9283,TRUE,attached_and_no_vote,57.8831,58,0.032122865266059696
Mannheim EB,IRL,IRL,1991,past_vote,1665.9579667529213,1801.9283,TRUE,attached_and_voted,567.5105,576,0.31494621622847035
Mannheim EB,IRL,IRL,1991,past_vote,1665.9579667529213,1801.9283,TRUE,dk_attachment_and_no_vote,17.377299999999998,18,0.009643724447859551
Mannheim EB,IRL,IRL,1991,past_vote,1665.9579667529213,1801.9283,TRUE,dk_attachment_and_voted,24.3065,24,0.013489160473255234
Mannheim EB,IRL,IRL,1991,past_vote,1665.9579667529213,1801.9283,TRUE,not_attached_and_no_vote,348.5333,345,0.19342240199013466
Mannheim EB,IRL,IRL,1991,past_vote,1665.9579667529213,1801.9283,TRUE,not_attached_but_voted,786.3176,803,0.43637563159422044
Mannheim EB,IRL,IRL,1991,vote_intention,1378.9336886121744,1487.8549,TRUE,attached_and_no_vote,5.459,5,0.0036690405764701916
Mannheim EB,IRL,IRL,1991,vote_intention,1378.9336886121744,1487.8549,TRUE,attached_and_voted,598.6189,608,0.4023368811031237
Mannheim EB,IRL,IRL,1991,vote_intention,1378.9336886121744,1487.8549,TRUE,dk_attachment_and_no_vote,4.8444,5,0.0032559626614127495
Mannheim EB,IRL,IRL,1991,vote_intention,1378.9336886121744,1487.8549,TRUE,dk_attachment_and_voted,20.5916,22,0.013839790425800257
Mannheim EB,IRL,IRL,1991,vote_intention,1378.9336886121744,1487.8549,TRUE,not_attached_and_no_vote,114.355,116,0.07685897327756894
Mannheim EB,IRL,IRL,1991,vote_intention,1378.9336886121744,1487.8549,TRUE,not_attached_but_voted,743.986,755,0.5000393519556241
Mannheim EB,IRL,IRL,1992,past_vote,1568.0968244857754,1762.684,TRUE,attached_and_no_vote,45.7581,44,0.025959332472524854
Mannheim EB,IRL,IRL,1992,past_vote,1568.0968244857754,1762.684,TRUE,attached_and_voted,588.7869000000001,593,0.33402861772161097
Mannheim EB,IRL,IRL,1992,past_vote,1568.0968244857754,1762.684,TRUE,dk_attachment_and_no_vote,23.115,21,0.01311352460225429
Mannheim EB,IRL,IRL,1992,past_vote,1568.0968244857754,1762.684,TRUE,dk_attachment_and_voted,33.1165,28,0.018787542179993694
Mannheim EB,IRL,IRL,1992,past_vote,1568.0968244857754,1762.684,TRUE,not_attached_and_no_vote,312.2464,300,0.1771425848308602
Mannheim EB,IRL,IRL,1992,past_vote,1568.0968244857754,1762.684,TRUE,not_attached_but_voted,759.6611,785,0.43096839819275606
Mannheim EB,IRL,IRL,1992,vote_intention,1290.9983528515218,1448.1486,TRUE,attached_and_no_vote,2.5667999999999997,3,0.0017724700351883776
Mannheim EB,IRL,IRL,1992,vote_intention,1290.9983528515218,1448.1486,TRUE,attached_and_voted,608.3099,605,0.4200604136895896
Mannheim EB,IRL,IRL,1992,vote_intention,1290.9983528515218,1448.1486,TRUE,dk_attachment_and_no_vote,4.7443,5,0.003276114067299447
Mannheim EB,IRL,IRL,1992,vote_intention,1290.9983528515218,1448.1486,TRUE,dk_attachment_and_voted,29.1405,25,0.02012258962926871
Mannheim EB,IRL,IRL,1992,vote_intention,1290.9983528515218,1448.1486,TRUE,not_attached_and_no_vote,98.6531,100,0.06812360278496281
Mannheim EB,IRL,IRL,1992,vote_intention,1290.9983528515218,1448.1486,TRUE,not_attached_but_voted,704.734,724,0.48664480979369107
Mannheim EB,IRL,IRL,1993,past_vote,1661.8696041975363,1799.0126,TRUE,attached_and_no_vote,40.7009,38,0.022624021643872866
Mannheim EB,IRL,IRL,1993,past_vote,1661.8696041975363,1799.0126,TRUE,attached_and_voted,605.0461,606,0.3363212130921151
Mannheim EB,IRL,IRL,1993,past_vote,1661.8696041975363,1799.0126,TRUE,dk_attachment_and_no_vote,19.779700000000002,20,0.010994753455312098
Mannheim EB,IRL,IRL,1993,past_vote,1661.8696041975363,1799.0126,TRUE,dk_attachment_and_voted,28.6683,29,0.015935574881465533
Mannheim EB,IRL,IRL,1993,past_vote,1661.8696041975363,1799.0126,TRUE,not_attached_and_no_vote,272.8153,279,0.1516472424929097
Mannheim EB,IRL,IRL,1993,past_vote,1661.8696041975363,1799.0126,TRUE,not_attached_but_voted,832.0023,838,0.46247719443432467
Mannheim EB,IRL,IRL,1993,vote_intention,1305.6367876777376,1417.7938,TRUE,attached_and_no_vote,1.6166,2,0.0011402222241344265
Mannheim EB,IRL,IRL,1993,vote_intention,1305.6367876777376,1417.7938,TRUE,attached_and_voted,619.4503,618,0.4369114182894579
Mannheim EB,IRL,IRL,1993,vote_intention,1305.6367876777376,1417.7938,TRUE,dk_attachment_and_no_vote,8.9328,8,0.006300493061826057
Mannheim EB,IRL,IRL,1993,vote_intention,1305.6367876777376,1417.7938,TRUE,dk_attachment_and_voted,20.156,20,0.014216453760765493
Mannheim EB,IRL,IRL,1993,vote_intention,1305.6367876777376,1417.7938,TRUE,not_attached_and_no_vote,79.6604,82,0.056186167551304005
Mannheim EB,IRL,IRL,1993,vote_intention,1305.6367876777376,1417.7938,TRUE,not_attached_but_voted,687.9777,698,0.48524524511251216
Mannheim EB,IRL,IRL,1994,past_vote,2100.932771333007,2248.3053,TRUE,attached_and_no_vote,24.6937,29,0.010983250361950398
Mannheim EB,IRL,IRL,1994,past_vote,2100.932771333007,2248.3053,TRUE,attached_and_voted,947.5758,968,0.42146224536320753
Mannheim EB,IRL,IRL,1994,past_vote,2100.932771333007,2248.3053,TRUE,dk_attachment_and_no_vote,15.6541,15,0.006962622024686772
Mannheim EB,IRL,IRL,1994,past_vote,2100.932771333007,2248.3053,TRUE,dk_attachment_and_voted,21.4302,22,0.009531712619278173
Mannheim EB,IRL,IRL,1994,past_vote,2100.932771333007,2248.3053,TRUE,not_attached_and_no_vote,164.836,192,0.07331566580392797
Mannheim EB,IRL,IRL,1994,past_vote,2100.932771333007,2248.3053,TRUE,not_attached_but_voted,1074.1155,1096,0.47774450382694916
Mannheim EB,IRL,IRL,1994,vote_intention,2107.637907501706,2278.2067,TRUE,attached_and_no_vote,16.0909,16,0.007062967552505223
Mannheim EB,IRL,IRL,1994,vote_intention,2107.637907501706,2278.2067,TRUE,attached_and_voted,991.1688,1012,0.43506535205958263
Mannheim EB,IRL,IRL,1994,vote_intention,2107.637907501706,2278.2067,TRUE,dk_attachment_and_no_vote,11.0384,11,0.004845214439936464
Mannheim EB,IRL,IRL,1994,vote_intention,2107.637907501706,2278.2067,TRUE,dk_attachment_and_voted,21.5811,23,0.00947284546217865
Mannheim EB,IRL,IRL,1994,vote_intention,2107.637907501706,2278.2067,TRUE,not_attached_and_no_vote,161.6566,167,0.07095782836561756
Mannheim EB,IRL,IRL,1994,vote_intention,2107.637907501706,2278.2067,TRUE,not_attached_but_voted,1076.6709,1082,0.47259579212017944
Mannheim EB,ITA,ITA,1975,vote_intention,570.9549587653423,654.9852,FALSE,attached_and_voted,594.1506,593,0.9071206494436822
Mannheim EB,ITA,ITA,1975,vote_intention,570.9549587653423,654.9852,FALSE,dk_attachment_and_voted,7.9027,8,0.012065463463907277
Mannheim EB,ITA,ITA,1975,vote_intention,570.9549587653423,654.9852,FALSE,not_attached_but_voted,52.9319,58,0.08081388709241064
Mannheim EB,ITA,ITA,1976,vote_intention,904.6187763393737,1301.5733,FALSE,attached_and_voted,1161.6261,1128,0.8924784336003204
Mannheim EB,ITA,ITA,1976,vote_intention,904.6187763393737,1301.5733,FALSE,dk_attachment_and_voted,41.135,38,0.03160405948708382
Mannheim EB,ITA,ITA,1976,vote_intention,904.6187763393737,1301.5733,FALSE,not_attached_but_voted,98.8122,103,0.0759175069125957
Mannheim EB,ITA,ITA,1977,vote_intention,1407.7978035400506,1787.1806,FALSE,attached_and_voted,1405.6241,1397,0.7865036695228227
Mannheim EB,ITA,ITA,1977,vote_intention,1407.7978035400506,1787.1806,FALSE,dk_attachment_and_voted,19.4491,18,0.010882559938262535
Mannheim EB,ITA,ITA,1977,vote_intention,1407.7978035400506,1787.1806,FALSE,not_attached_but_voted,362.1074,364,0.20261377053891477
Mannheim EB,ITA,ITA,1978,vote_intention,1259.324714277466,1659.1408,FALSE,attached_and_voted,1414.8294,1399,0.8527482417405443
Mannheim EB,ITA,ITA,1978,vote_intention,1259.324714277466,1659.1408,FALSE,dk_attachment_and_voted,12.7228,15,0.00766830639087412
Mannheim EB,ITA,ITA,1978,vote_intention,1259.324714277466,1659.1408,FALSE,not_attached_but_voted,231.5886,236,0.13958345186858165
Mannheim EB,ITA,ITA,1979,past_vote,748.9652872529963,829.5903,TRUE,attached_and_voted,698.7839,694,0.8423240966052762
Mannheim EB,ITA,ITA,1979,past_vote,748.9652872529963,829.5903,TRUE,dk_attachment_and_voted,7.6654,8,0.009239982675785867
Mannheim EB,ITA,ITA,1979,past_vote,748.9652872529963,829.5903,TRUE,not_attached_but_voted,123.141,122,0.14843592071893802
Mannheim EB,ITA,ITA,1979,vote_intention,1403.8757071059433,1777.1239,FALSE,attached_and_voted,1614.8079,1583,0.9086636559217959
Mannheim EB,ITA,ITA,1979,vote_intention,1403.8757071059433,1777.1239,FALSE,dk_attachment_and_voted,12.4414,12,0.007000862460968534
Mannheim EB,ITA,ITA,1979,vote_intention,1403.8757071059433,1777.1239,FALSE,not_attached_but_voted,149.87460000000002,154,0.08433548161723559
Mannheim EB,ITA,ITA,1980,vote_intention,674.4081092139564,1008.1288,TRUE,attached_and_voted,722.1176,697,0.716294981355557
Mannheim EB,ITA,ITA,1980,vote_intention,674.4081092139564,1008.1288,TRUE,dk_attachment_and_voted,16.4765,17,0.016343645772246566
Mannheim EB,ITA,ITA,1980,vote_intention,674.4081092139564,1008.1288,TRUE,not_attached_but_voted,269.5347,286,0.26736137287219647
Mannheim EB,ITA,ITA,1981,vote_intention,1791.980112752699,2021.639,TRUE,attached_and_voted,1498.7111,1497,0.741334679435844
Mannheim EB,ITA,ITA,1981,vote_intention,1791.980112752699,2021.639,TRUE,dk_attachment_and_voted,244.2808,236,0.12083304684961065
Mannheim EB,ITA,ITA,1981,vote_intention,1791.980112752699,2021.639,TRUE,not_attached_but_voted,278.6471,281,0.13783227371454548
Mannheim EB,ITA,ITA,1982,vote_intention,1613.9354701668196,1833.3036,TRUE,attached_and_voted,1225.1549,1232,0.6682771473311895
Mannheim EB,ITA,ITA,1982,vote_intention,1613.9354701668196,1833.3036,TRUE,dk_attachment_and_voted,69.2631,64,0.03778048545805506
Mannheim EB,ITA,ITA,1982,vote_intention,1613.9354701668196,1833.3036,TRUE,not_attached_but_voted,538.8856,540,0.29394236721075545
Mannheim EB,ITA,ITA,1983,vote_intention,1437.9926818034098,1818.0786,TRUE,attached_and_voted,1291.3901,1294,0.7103048790079813
Mannheim EB,ITA,ITA,1983,vote_intention,1437.9926818034098,1818.0786,TRUE,dk_attachment_and_voted,44.0415,43,0.024224200207845797
Mannheim EB,ITA,ITA,1983,vote_intention,1437.9926818034098,1818.0786,TRUE,not_attached_but_voted,482.647,481,0.2654709207841729
Mannheim EB,ITA,ITA,1984,vote_intention,1428.5530109801862,1695.5949,TRUE,attached_and_voted,1228.7158,1229,0.7246517431728533
Mannheim EB,ITA,ITA,1984,vote_intention,1428.5530109801862,1695.5949,TRUE,dk_attachment_and_voted,43.3976,39,0.025594320907664912
Mannheim EB,ITA,ITA,1984,vote_intention,1428.5530109801862,1695.5949,TRUE,not_attached_but_voted,423.4815,417,0.2497539359194817
Mannheim EB,ITA,ITA,1985,vote_intention,1184.5454079948286,1789.3524,TRUE,attached_and_voted,1236.6586,1227,0.691120765255631
Mannheim EB,ITA,ITA,1985,vote_intention,1184.5454079948286,1789.3524,TRUE,dk_attachment_and_voted,40.371,44,0.02256179386464064
Mannheim EB,ITA,ITA,1985,vote_intention,1184.5454079948286,1789.3524,TRUE,not_attached_but_voted,512.3228,516,0.2863174408797283
Mannheim EB,ITA,ITA,1986,vote_intention,1302.635513653421,1833.5241,TRUE,attached_and_voted,1217.6829,1225,0.6641215678594026
Mannheim EB,ITA,ITA,1986,vote_intention,1302.635513653421,1833.5241,TRUE,dk_attachment_and_voted,60.6829,53,0.03309631981384918
Mannheim EB,ITA,ITA,1986,vote_intention,1302.635513653421,1833.5241,TRUE,not_attached_but_voted,555.1583,551,0.3027821123267483
Mannheim EB,ITA,ITA,1987,vote_intention,995.2443384425608,1646.0465,TRUE,attached_and_voted,1113.6285,1087,0.6765474122389618
Mannheim EB,ITA,ITA,1987,vote_intention,995.2443384425608,1646.0465,TRUE,dk_attachment_and_voted,37.3786,37,0.022708106970246587
Mannheim EB,ITA,ITA,1987,vote_intention,995.2443384425608,1646.0465,TRUE,not_attached_but_voted,495.0394,500,0.30074448079079175
Mannheim EB,ITA,ITA,1988,past_vote,568.5622121012324,767.9314,TRUE,attached_and_no_vote,63.0054,60,0.08204560980316732
Mannheim EB,ITA,ITA,1988,past_vote,568.5622121012324,767.9314,TRUE,attached_and_voted,543.9597,553,0.7083441307387612
Mannheim EB,ITA,ITA,1988,past_vote,568.5622121012324,767.9314,TRUE,dk_attachment_and_no_vote,5.0709,6,0.006603324203177523
Mannheim EB,ITA,ITA,1988,past_vote,568.5622121012324,767.9314,TRUE,dk_attachment_and_voted,7.759799999999999,9,0.010104808840998035
Mannheim EB,ITA,ITA,1988,past_vote,568.5622121012324,767.9314,TRUE,not_attached_and_no_vote,47.1176,46,0.061356522210187
Mannheim EB,ITA,ITA,1988,past_vote,568.5622121012324,767.9314,TRUE,not_attached_but_voted,101.018,97,0.1315456042037088
Mannheim EB,ITA,ITA,1988,vote_intention,1094.4511790077868,1518.3602,TRUE,attached_and_no_vote,2.6351999999999998,3,0.0017355565563428228
Mannheim EB,ITA,ITA,1988,vote_intention,1094.4511790077868,1518.3602,TRUE,attached_and_voted,1162.8228,1184,0.7658412015804944
Mannheim EB,ITA,ITA,1988,vote_intention,1094.4511790077868,1518.3602,TRUE,dk_attachment_and_no_vote,0.7602,1,5.006717114950721e-4
Mannheim EB,ITA,ITA,1988,vote_intention,1094.4511790077868,1518.3602,TRUE,dk_attachment_and_voted,14.454699999999999,16,0.00951994131563775
Mannheim EB,ITA,ITA,1988,vote_intention,1094.4511790077868,1518.3602,TRUE,not_attached_and_no_vote,10.958,14,0.007216996335915549
Mannheim EB,ITA,ITA,1988,vote_intention,1094.4511790077868,1518.3602,TRUE,not_attached_but_voted,326.7293,320,0.21518563250011427
Mannheim EB,ITA,ITA,1989,past_vote,1665.340014360698,2153.468,TRUE,attached_and_no_vote,183.2909,192,0.08511429006607017
Mannheim EB,ITA,ITA,1989,past_vote,1665.340014360698,2153.468,TRUE,attached_and_voted,1438.6064,1437,0.6680416890336889
Mannheim EB,ITA,ITA,1989,past_vote,1665.340014360698,2153.468,TRUE,dk_attachment_and_no_vote,31.7687,32,0.014752343661479995
Mannheim EB,ITA,ITA,1989,past_vote,1665.340014360698,2153.468,TRUE,dk_attachment_and_voted,19.6444,19,0.009122215886189161
Mannheim EB,ITA,ITA,1989,past_vote,1665.340014360698,2153.468,TRUE,not_attached_and_no_vote,176.7229,183,0.082064326008094865
Mannheim EB,ITA,ITA,1989,past_vote,1665.340014360698,2153.468,TRUE,not_attached_but_voted,303.4347,319,0.14090513534447693
Mannheim EB,ITA,ITA,1989,vote_intention,2103.7424661425885,2674.1819,TRUE,attached_and_no_vote,17.9803,20,0.0067236637866706075
Mannheim EB,ITA,ITA,1989,vote_intention,2103.7424661425885,2674.1819,TRUE,attached_and_voted,2090.5555,2098,0.7817551603352038
Mannheim EB,ITA,ITA,1989,vote_intention,2103.7424661425885,2674.1819,TRUE,dk_attachment_and_no_vote,5.2873,7,0.0019771654276771523
Mannheim EB,ITA,ITA,1989,vote_intention,2103.7424661425885,2674.1819,TRUE,dk_attachment_and_voted,19.0631,21,0.00712857266740157
Mannheim EB,ITA,ITA,1989,vote_intention,2103.7424661425885,2674.1819,TRUE,not_attached_and_no_vote,95.464,91,0.035698394338844336
Mannheim EB,ITA,ITA,1989,vote_intention,2103.7424661425885,2674.1819,TRUE,not_attached_but_voted,445.8317,476,0.16671704344420252
Mannheim EB,ITA,ITA,1990,past_vote,1279.1016629009168,1386.1141,TRUE,attached_and_no_vote,111.5683,116,0.08048998275105923
Mannheim EB,ITA,ITA,1990,past_vote,1279.1016629009168,1386.1141,TRUE,attached_and_voted,831.0561,841,0.5995582181870887
Mannheim EB,ITA,ITA,1990,past_vote,1279.1016629009168,1386.1141,TRUE,dk_attachment_and_no_vote,29.1908,30,0.021059449579222952
Mannheim EB,ITA,ITA,1990,past_vote,1279.1016629009168,1386.1141,TRUE,dk_attachment_and_voted,14.4258,14,0.01040736834002338
Mannheim EB,ITA,ITA,1990,past_vote,1279.1016629009168,1386.1141,TRUE,not_attached_and_no_vote,148.5394,161,0.10716246231100311
Mannheim EB,ITA,ITA,1990,past_vote,1279.1016629009168,1386.1141,TRUE,not_attached_but_voted,251.3337,271,0.18132251883160266
